# Rime user dictionary
#@/db_name	luwei.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	29023
#@/user_id	Win10-weasel
xi hua 	細化	c=1 d=1 t=10703
xi huan 	喜歡	c=18 d=2.30628 t=28179
xi huan kan shu 	喜歡看書	c=1 d=1 t=10790
xi huan ta 	喜欢她	c=1 d=1 t=5486
xi ji 	希冀	c=1 d=1 t=13370
xi jiao 	洗腳	c=1 d=1 t=7317
xi lian 	洗臉	c=2 d=1 t=28675
xi mian 	洗面	c=1 d=1 t=16065
xi nao 	洗腦	c=2 d=1 t=26989
xi nian 	繫念	c=1 d=1 t=20311
xi shou 	吸收	c=3 d=1.37531 t=13182
xi tong 	系統	c=24 d=1.98286 t=26998
xi tong hua 	系統化	c=1 d=1 t=2986
xi wang 	希望	c=7 d=2.25223 t=26473
xi xi 	嘻嘻	c=1 d=1 t=4326
xi xi 	細細	c=1 d=1 t=10189
xi xi xiang guan 	息息相關	c=1 d=1 t=3938
xi yan 	吸菸	c=0 d=0.1 t=10779
xi yan 	喜宴	c=1 d=1 t=13089
xi yi ji 	洗衣機	c=1 d=1 t=19261
xi yi xia 	洗一下	c=1 d=1 t=27466
xi yin 	吸引	c=2 d=0.612626 t=29023
xi yue 	喜悅	c=1 d=1 t=12995
xia 	下	c=28 d=1.07096 t=26447
xia 	夏	c=0 d=0.1 t=714
xia 	霞	c=1 d=1 t=12415
xia ai 	狹隘	c=1 d=1 t=21059
xia ba 	下巴	c=2 d=1 t=16080
xia chen 	下沉	c=1 d=1 t=16776
xia ci 	下次	c=1 d=1 t=27599
xia ci 	瑕疵	c=1 d=1 t=13036
xia dan 	下單	c=3 d=1.40657 t=14158
xia dao 	嚇到	c=0 d=0.1 t=1584
xia dao le 	嚇到了	c=1 d=1 t=1585
xia ji ba 	瞎几把	c=1 d=1 t=4802
xia ji ba luan shuo 	夏季八亂說	c=1 d=1 t=715
xia jian 	下賤	c=2 d=1 t=17067
xia jiang 	下降	c=1 d=1 t=28871
xia lai 	下來	c=8 d=0.980356 t=29023
xia lai le 	下來了	c=1 d=1 t=12462
xia le yan 	瞎了眼	c=1 d=1 t=7930
xia mian 	下麪	c=3 d=1.92312 t=15868
xia qu 	下去	c=1 d=0.0585669 t=29023
xia ri 	夏日	c=1 d=1 t=12780
xia shuo 	瞎說	c=1 d=1 t=11215
xia tian 	夏天	c=1 d=1 t=12822
xia wu 	下午	c=12 d=0.758779 t=29023
xia xian 	下限	c=2 d=1 t=22912
xia xie 	瞎寫	c=1 d=1 t=11438
xia xue 	下學	c=0 d=0.1 t=9179
xia xue qi 	下學期	c=2 d=1.53259 t=9306
xia ye 	夏夜	c=1 d=1 t=8780
xia yu 	下雨	c=2 d=1 t=20280
xia zai 	下載	c=3 d=2.2504 t=627
xia zhui 	下墜	c=2 d=1.91851 t=25181
xian 	先	c=17 d=1 t=27287
xian 	現	c=1 d=1 t=16540
xian 	線	c=1 d=1 t=11590
xian 	顯	c=1 d=1 t=19142
xian ai 	險隘	c=1 d=1 t=17690
xian cheng 	現成	c=1 d=1 t=21244
xian dai ren 	現代人	c=1 d=1 t=21486
xian de 	顯得	c=2 d=1.56553 t=19649
xian ding 	限定	c=1 d=1 t=10199
xian e 	險惡	c=1 d=1 t=18186
xian gu 	險固	c=0 d=0.1 t=21679
xian gu zou 	險固走	c=1 d=1 t=21680
xian hou 	先後	c=1 d=1 t=11737
xian jin 	先進	c=1 d=1 t=8732
xian jin 	現金	c=1 d=1 t=8735
xian qi 	先期	c=1 d=1 t=17488
xian qi 	嫌棄	c=1 d=1 t=10774
xian ru 	陷入	c=9 d=1.92774 t=25795
xian ru wei zhu 	先入爲主	c=2 d=1 t=26838
xian shi 	現實	c=11 d=1.00092 t=24205
xian shi 	顯示	c=1 d=1 t=14494
xian shi zhong 	现实中	c=1 d=1 t=22499
xian xia 	閒暇	c=1 d=1 t=3856
xian xiang 	現象	c=7 d=2.37722 t=26450
xian yan 	鮮豔	c=1 d=1 t=13003
xian you 	現有	c=2 d=1 t=23881
xian yu 	陷於	c=2 d=1 t=22055
xian zai 	先在	c=0 d=0.1 t=6776
xian zai 	現在	c=85 d=0.500411 t=29023
xian zai de 	现在的	c=1 d=1 t=6964
xian zai jia 	先在家	c=1 d=1 t=6777
xian zai tu ran 	現在突然	c=1 d=1 t=4976
xian zai ye 	现在也	c=1 d=1 t=4908
xian zhi 	限制	c=2 d=1 t=5934
xian zhu 	顯著	c=0 d=0.1 t=23006
xian zhu ti gao 	顯著提高	c=1 d=1 t=23007
xian zi 	仙子	c=1 d=0.0188247 t=29023
xian zi a 	仙子啊	c=2 d=0.189191 t=29023
xian zou 	先走	c=1 d=1 t=14545
xiang 	像	c=11 d=1 t=28899
xiang 	向	c=3 d=2.32154 t=24823
xiang 	想	c=48 d=1.26189 t=28522
xiang 	象	c=1 d=1 t=19221
xiang 	香	c=1 d=1 t=17430
xiang ai 	相愛	c=1 d=1 t=11623
xiang ai de 	相愛的	c=1 d=1 t=4505
xiang ban fa 	想辦法	c=1 d=1 t=19670
xiang bi 	相比	c=1 d=1 t=24222
xiang bu dao 	想不到	c=2 d=1.00622 t=6073
xiang bu qi 	想不起	c=1 d=1 t=9711
xiang ce 	相冊	c=5 d=2.19738 t=7172
xiang chou 	鄉愁	c=1 d=1 t=9185
xiang chu 	相處	c=2 d=1 t=28045
xiang chu qu 	想出去	c=1 d=1 t=20903
xiang dang 	相當	c=2 d=1 t=24056
xiang dang yu 	相當於	c=2 d=1 t=19611
xiang dao 	想到	c=9 d=1.00001 t=25988
xiang dao le 	想到了	c=1 d=1 t=10172
xiang de 	想得	c=5 d=1.02573 t=26803
xiang dui 	相對	c=3 d=1.16864 t=22027
xiang dui bi li 	相對比例	c=1 d=1 t=4042
xiang dui shang mian 	相對上面	c=1 d=1 t=15846
xiang dui zhan bi 	相對佔比	c=1 d=1 t=4086
xiang duo le 	想多了	c=1 d=1 t=6921
xiang fa 	想法	c=18 d=1.60265 t=28893
xiang fan 	相反	c=2 d=1 t=26091
xiang fen 	襄汾	c=0 d=0.1 t=28780
xiang fen a 	襄汾啊	c=1 d=1 t=28781
xiang ge 	像個	c=3 d=1 t=10228
xiang guan 	相關	c=4 d=1 t=15722
xiang guo 	想過	c=1 d=1 t=28654
xiang hao 	想好	c=2 d=1.00001 t=21902
xiang hu zuo yong 	相互作用	c=1 d=1 t=23699
xiang jin 	想盡	c=1 d=1 t=1253
xiang le 	想了	c=3 d=1.94194 t=20610
xiang le 	響了	c=1 d=1 t=18882
xiang mao 	相貌	c=7 d=1.65393 t=10831
xiang mu 	項目	c=16 d=1.02093 t=17781
xiang nian 	想念	c=1 d=1 t=27944
xiang qi 	想起	c=2 d=1 t=21522
xiang qi 	響起	c=1 d=1 t=9439
xiang qi le 	想起了	c=2 d=1 t=8540
xiang qing 	想清	c=1 d=1 t=17567
xiang qu 	想去	c=1 d=1 t=11522
xiang shu 	詳述	c=1 d=1 t=8689
xiang shui 	香水	c=2 d=1 t=19205
xiang shuo 	想說	c=2 d=1.00712 t=2236
xiang si 	相似	c=3 d=1 t=24090
xiang ta 	想她	c=2 d=1 t=9771
xiang tai duo 	想太多	c=1 d=1 t=5671
xiang tan 	湘潭	c=0 d=0.1 t=5636
xiang tan ke ji 	湘潭科技	c=1 d=1 t=5637
xiang tou 	相投	c=1 d=1 t=15715
xiang wang 	嚮往	c=2 d=1.53526 t=26279
xiang xiang 	想想	c=4 d=1.00001 t=8544
xiang xiang 	想象	c=10 d=1.0005 t=27514
xiang xiang zhong 	想象中	c=2 d=1 t=18260
xiang xin 	相信	c=5 d=1.90937 t=28222
xiang xue 	想學	c=1 d=1 t=1687
xiang yao 	想要	c=21 d=1 t=25621
xiang ying 	相應	c=1 d=1 t=16700
xiang ying 	響應	c=2 d=1.73712 t=28990
xiang zai 	想再	c=1 d=1 t=21131
xiang zhe 	想着	c=4 d=1.00017 t=28905
xiang zheng 	象徵	c=0 d=0.1 t=23231
xiang zheng shi 	象徵式	c=1 d=1 t=23232
xiang zuo 	想做	c=3 d=1.00004 t=21681
xiao 	小	c=5 d=1 t=22707
xiao 	效	c=1 d=1 t=22770
xiao 	笑	c=1 d=1 t=5680
xiao bai 	小白	c=7 d=0.261846 t=29023
xiao cheng xu 	小程序	c=5 d=2.98973 t=14412
xiao de 	笑得	c=1 d=1 t=11110
xiao du zi 	小肚子	c=1 d=1 t=12422
xiao gai 	小改	c=1 d=1 t=2018
xiao gong zuo 	小工作	c=1 d=1 t=20412
xiao guo 	效果	c=1 d=1 t=21986
xiao hai 	小孩	c=3 d=1 t=27851
xiao hai zi 	小孩子	c=2 d=1 t=24307
xiao hao 	消耗	c=1 d=0.771052 t=29023
xiao he shuang pin 	小鶴雙拼	c=2 d=1 t=15964
xiao hei 	小黑	c=4 d=1 t=9467
xiao huo ban 	小夥伴	c=1 d=1 t=7885
xiao ji qiao 	小技巧	c=1 d=1 t=2832
xiao jia huo 	小傢伙	c=1 d=1 t=11109
xiao jie 	消解	c=1 d=0.67032 t=29023
xiao jiu 	小酒	c=1 d=1 t=9942
xiao kai 	小開	c=0 d=0.1 t=2029
xiao kai xin 	小開心	c=3 d=1 t=6468
xiao ku 	笑哭	c=1 d=1 t=5604
xiao lang hao 	小狼毫	c=5 d=1.09811 t=29023
xiao liang 	銷量	c=3 d=2.8793 t=28962
xiao lu 	小鹿	c=2 d=1 t=13132
xiao lv 	效率	c=13 d=1 t=26940
xiao lv le 	效率了	c=1 d=1 t=22689
xiao mai 	小麥	c=0 d=0.1 t=8280
xiao mai se 	小麥色	c=1 d=1 t=8281
xiao mi 	小米	c=3 d=1.99005 t=4998
xiao mo 	消磨	c=3 d=2.57635 t=23111
xiao nan 	小南	c=2 d=1.40052 t=10176
xiao ni zi 	小妮子	c=1 d=1 t=21799
xiao nian 	小念	c=1 d=1 t=20161
xiao nv hai 	小女孩	c=2 d=1 t=12974
xiao peng you 	小朋友	c=1 d=1 t=3221
xiao qi 	小琪	c=1 d=1 t=5253
xiao qian 	小錢	c=1 d=1 t=512
xiao qiao 	小巧	c=1 d=1 t=4023
xiao qie xi 	小竊喜	c=1 d=1 t=2049
xiao sheng 	小聲	c=1 d=1 t=8492
xiao shi 	小事	c=1 d=1 t=4213
xiao shi 	小時	c=2 d=0.481909 t=29023
xiao shi 	消失	c=2 d=1 t=24398
xiao shi hou 	小時候	c=5 d=1 t=28428
xiao shi qing 	小事情	c=1 d=1 t=2505
xiao si 	笑死	c=2 d=1 t=14843
xiao wai 	校外	c=1 d=1 t=9231
xiao wan xiao 	小玩笑	c=1 d=1 t=14654
xiao wang zi 	小王子	c=1 d=1 t=9286
xiao wen ti 	小问题	c=2 d=1 t=11838
xiao xiao de 	小小地	c=1 d=1 t=10506
xiao xin 	小心	c=2 d=1.78663 t=20933
xiao xin si 	小心思	c=1 d=1 t=2056
xiao xue 	小學	c=3 d=2.61552 t=5501
xiao yan 	小燕	c=3 d=1.99502 t=9802
xiao yao 	逍遙	c=2 d=1.99501 t=21377
xiao yi 	效益	c=2 d=1.01538 t=17145
xiao you 	校友	c=1 d=1 t=8549
xiao yuan wang 	校園網	c=1 d=1 t=6815
xiao yun 	校運	c=0 d=0.1 t=5178
xiao yun hui 	校運會	c=1 d=1 t=5179
xiao zi 	小子	c=1 d=1 t=8469
xie 	些	c=4 d=1.10699 t=23397
xie 	寫	c=15 d=1 t=27093
xie dai ma 	写代码	c=1 d=1 t=14190
xie dao 	寫到	c=3 d=1 t=21975
xie dao zhe li 	写到这里	c=1 d=1 t=9384
xie de 	寫的	c=5 d=1 t=21982
xie de chou 	寫的丑	c=1 d=1 t=12650
xie dian 	寫點	c=1 d=1 t=14287
xie dong 	寫凍	c=1 d=1 t=22198
xie ge 	寫個	c=1 d=1 t=11628
xie hou 	邂逅	c=1 d=1 t=1457
xie hui 	協會	c=1 d=1 t=16664
xie le 	寫了	c=2 d=1 t=19823
xie ri zhi 	写日志	c=2 d=1 t=20993
xie ru 	寫入	c=1 d=1 t=24054
xie she 	斜射	c=1 d=1 t=7204
xie shi 	斜視	c=1 d=1 t=7207
xie wen zi 	寫文字	c=1 d=1 t=10363
xie xia 	寫下	c=2 d=1 t=18314
xie xia lai 	寫下來	c=1 d=1 t=10186
xie xie 	謝謝	c=1 d=1 t=26775
xie yi 	協議	c=1 d=1 t=798
xie yu 	写于	c=1 d=1 t=4070
xie zi 	寫字	c=4 d=1 t=28478
xie zi 	鞋子	c=4 d=1 t=19256
xin 	信	c=2 d=0.1 t=18655
xin 	心	c=5 d=1.76502 t=29023
xin 	新	c=1 d=1 t=3072
xin bing 	心病	c=1 d=1 t=18366
xin chen dai xie 	新陳代謝	c=1 d=1 t=16056
xin cheng 	心誠	c=0 d=0.1 t=20481
xin cheng 	新城	c=1 d=1 t=20483
xin ci 	新詞	c=1 d=1 t=19029
xin dai 	信貸	c=1 d=1 t=3071
xin de 	新地	c=1 d=1 t=15097
xin de 	新的	c=4 d=1 t=25944
xin dian nao 	新電腦	c=2 d=0.1 t=7333
xin dong 	心動	c=1 d=1 t=8836
xin hao 	信號	c=2 d=1 t=24918
xin huan jing 	新环境	c=2 d=1 t=24719
xin ji 	心機	c=1 d=1 t=12299
xin jian 	新建	c=3 d=1.00011 t=3825
xin jing 	心境	c=2 d=1.00001 t=21783
xin jing dan zhan 	心驚膽戰	c=1 d=1 t=27923
xin kai 	新開	c=1 d=1 t=7315
xin lai 	新來	c=2 d=1 t=12347
xin lai de 	新來的	c=1 d=1 t=681
xin lei 	心累	c=1 d=1 t=27960
xin lei de 	心累得	c=1 d=1 t=8050
xin li 	心理	c=11 d=2.74018 t=28759
xin li 	心裏	c=6 d=1.14086 t=19322
xin li an wei 	心理安慰	c=1 d=1 t=28226
xin li huo dong 	心理活动	c=1 d=1 t=15662
xin li qiao cui 	心裏憔悴	c=1 d=1 t=14884
xin li xue 	心理學	c=6 d=1 t=28594
xin li yin ying 	心裏陰影	c=1 d=1 t=11008
xin mo 	心魔	c=2 d=1.97531 t=18239
xin nian 	新年	c=2 d=1 t=27885
xin qing 	心情	c=7 d=1 t=18796
xin ren 	新人	c=2 d=1 t=26847
xin ruan 	心軟	c=1 d=1 t=980
xin shang 	心上	c=2 d=1 t=20140
xin shang 	欣賞	c=2 d=1 t=20139
xin sheng 	心生	c=0 d=0.1 t=18083
xin sheng 	新生	c=2 d=1.86071 t=4453
xin sheng kui jiu 	心生愧疚	c=1 d=1 t=18084
xin shi jie 	新世界	c=1 d=1 t=7754
xin si 	心思	c=2 d=1 t=19740
xin suan 	心酸	c=2 d=1 t=11546
xin tai 	心態	c=18 d=1 t=26547
xin tai bao zha 	心态爆炸	c=1 d=1 t=7965
xin tai si hu 	心態似乎	c=1 d=1 t=19958
xin tong shi 	新同事	c=1 d=1 t=12318
xin wen 	新聞	c=3 d=2.81517 t=27892
xin xi 	信息	c=12 d=1.85148 t=28989
xin xi hua 	信息化	c=1 d=1 t=15490
xin xiang 	心想	c=1 d=1 t=981
xin xing 	新型	c=1 d=1 t=27854
xin xing 	新興	c=1 d=1 t=17722
xin xu 	心虛	c=2 d=1 t=23533
xin xue lai chao 	心血來潮	c=1 d=1 t=13043
xin yao 	心藥	c=1 d=1 t=18370
xin zang 	心臟	c=1 d=1 t=23594
xin zhong 	心中	c=1 d=0.1 t=22314
xin zhong you pu 	心中有譜	c=1 d=1 t=22315
xing 	形	c=1 d=1 t=25824
xing 	性	c=8 d=1.00192 t=26050
xing 	星	c=1 d=1.09005 t=10573
xing 	行	c=4 d=1 t=27587
xing bing 	性病	c=1 d=1 t=18843
xing cheng 	形成	c=12 d=0.310367 t=29023
xing dong 	行動	c=1 d=1 t=15494
xing dong li 	行動力	c=1 d=1 t=4321
xing er shang xue 	形而上學	c=1 d=1 t=2268
xing fen 	興奮	c=1 d=1 t=7101
xing ge 	性格	c=8 d=1.01419 t=27822
xing guan xi 	性關係	c=1 d=1 t=18855
xing hao 	幸好	c=2 d=1.00415 t=8658
xing lai 	醒來	c=1 d=1 t=11347
xing lai le 	醒来了	c=1 d=1 t=11354
xing le 	行了	c=2 d=1 t=27119
xing li 	行李	c=1 d=1 t=5767
xing neng 	性能	c=2 d=1 t=13768
xing qi 	星期	c=2 d=1 t=20416
xing qi 	興起	c=1 d=1 t=2765
xing qu 	興趣	c=3 d=1.00064 t=19100
xing rong 	形容	c=2 d=1 t=11180
xing shi 	形勢	c=6 d=3.41929 t=23262
xing shi 	形式	c=1 d=1 t=3191
xing shi 	行事	c=2 d=1.67657 t=8709
xing shi di diao 	行事低調	c=2 d=1.90484 t=8585
xing shu 	行書	c=1 d=1 t=22404
xing wei 	行爲	c=2 d=1 t=26969
xing wei zhong 	行爲中	c=1 d=1 t=18764
xing xiang 	形象	c=3 d=1.83527 t=12742
xing xu 	興許	c=1 d=1 t=17456
xing yao 	星曜	c=2 d=1.79453 t=27323
xing zhuang 	形狀	c=1 d=1 t=4082
xing zi 	性子	c=1 d=1 t=13470
xiong 	熊	c=1 d=1 t=5098
xiong da 	胸大	c=1 d=1 t=11312
xiong sha 	兇殺	c=0 d=0.1 t=27043
xiong yi 	熊毅	c=12 d=1 t=27266
xiu 	休	c=0 d=0.1 t=25475
xiu 	秀	c=1 d=1 t=6730
xiu fu 	修復	c=1 d=1 t=20617
xiu gai 	修改	c=1 d=1 t=13469
xiu gai 	修蓋	c=1 d=1 t=13460
xiu li 	修理	c=1 d=1 t=28031
xiu lu 	修路	c=1 d=1 t=7813
xiu xi 	休息	c=11 d=1.17547 t=29023
xiu xian 	休閒	c=1 d=1.07261 t=12849
xiu xian ku 	休閒褲	c=1 d=1 t=12770
xiu xian zhuang 	休閒裝	c=1 d=1 t=12786
xu 	虛	c=0 d=0.1 t=13779
xu huan 	虛幻	c=2 d=1.91851 t=4132
xu hui 	徐匯	c=1 d=1 t=14124
xu qiu 	需求	c=25 d=1 t=26156
xu qiu ping shen 	需求評審	c=1 d=1 t=796
xu rong xin 	虛榮心	c=1 d=1 t=3170
xu shi dai fa 	蓄勢待發	c=2 d=1 t=23303
xu song 	许嵩	c=1 d=1 t=7673
xu wu 	虛無	c=1 d=1 t=25381
xu wu zhu yi 	虛無主義	c=1 d=1 t=25781
xu yao 	需要	c=31 d=1.71682 t=25872
xu zhi mo 	徐志摩	c=1 d=1 t=21545
xuan 	選	c=2 d=0.1 t=21393
xuan bu 	宣佈	c=1 d=1 t=23221
xuan ding 	選定	c=1 d=1 t=9008
xuan hao 	選好	c=1 d=1 t=11118
xuan ju 	選舉	c=2 d=1.24051 t=8591
xuan le 	选了	c=2 d=1.97045 t=6149
xuan pai 	選派	c=1 d=1 t=15562
xuan qu 	選取	c=1 d=1 t=8527
xuan xiu 	選修	c=1 d=1 t=6075
xuan ze 	選擇	c=12 d=0.960789 t=29023
xuan zhe ben 	選這本	c=1 d=1 t=21394
xue 	學	c=16 d=1.15307 t=26219
xue 	桖	c=1 d=1 t=12777
xue 	血	c=2 d=1 t=20817
xue bu hao 	学不好	c=1 d=1 t=28476
xue bu wan 	學不完	c=1 d=1 t=6128
xue dao 	學到	c=5 d=1 t=26914
xue de 	學得	c=5 d=1.00482 t=13463
xue er bu si ze wang 	學而不思則罔	c=1 d=1 t=17811
xue fei 	學費	c=1 d=1 t=17798
xue fen 	學分	c=1 d=1 t=6856
xue guo 	學過	c=3 d=1 t=24035
xue hao 	學好	c=6 d=1.28083 t=26476
xue hui 	學會	c=11 d=0.0222017 t=29023
xue hui le 	學會了	c=1 d=0.22313 t=29023
xue jie 	學姐	c=1 d=1 t=5396
xue le 	学了	c=1 d=1 t=17846
xue li 	學歷	c=10 d=4.88764 t=23472
xue qi 	學期	c=2 d=1 t=9187
xue qi lai 	學起來	c=1 d=1 t=1545
xue rou 	血肉	c=2 d=1.79057 t=21498
xue sheng 	學生	c=3 d=1 t=18203
xue sheng hui 	學生會	c=3 d=2.59753 t=8361
xue shu 	學術	c=1 d=0.1 t=23318
xue wei 	学委	c=2 d=1.00554 t=5874
xue xi 	學習	c=70 d=3.35689 t=29023
xue xi ban 	學習班	c=1 d=1 t=1682
xue xi dao 	学习到	c=2 d=1 t=26741
xue xi hao 	學習好	c=1 d=1 t=17335
xue xi le 	學習了	c=1 d=0.268474 t=29023
xue xiao 	學校	c=19 d=2.96536 t=26742
xue xue 	學學	c=1 d=1 t=17892
xue ye 	學業	c=1 d=1 t=17651
xue ye 	血液	c=1 d=1 t=4244
xue yuan 	學院	c=3 d=1.00545 t=6330
xue zhang 	學長	c=1 d=1 t=8317
xun huan 	循環	c=5 d=2.69245 t=23668
xun lian 	訓練	c=2 d=0.1 t=25814
xun lian de 	訓練的	c=1 d=1 t=25815
xun su 	迅速	c=1 d=1 t=23123
xun wen 	詢問	c=1 d=1 t=28971
xun yi cao 	薰衣草	c=1 d=1 t=13015
y 	<(=～￣▽￣)～	c=2 d=0.1 t=26123
y ao 	<(=～￣▽￣)～奧	c=1 d=1 t=25484
y eh si 	<(=～￣▽￣)～誒似	c=1 d=1 t=21121
y ge 	<(=～￣▽￣)～個	c=1 d=1 t=4356
ya 	呀	c=48 d=1.03659 t=29023
ya 	壓	c=1 d=1 t=18095
ya 	雅	c=1 d=1 t=5468
ya de 	壓得	c=1 d=1 t=9541
ya li 	壓力	c=3 d=1 t=28601
ya po 	壓迫	c=1 d=1 t=27620
ya ya 	壓壓	c=0 d=0.1 t=13234
ya ya tui 	壓壓腿	c=1 d=1 t=13235
ya yi 	壓抑	c=2 d=1 t=18252
ya yi gan 	壓抑感	c=1 d=1 t=9388
ya zha 	壓榨	c=7 d=1 t=26627
ya zhi 	壓制	c=2 d=1 t=24338
yai shi 	崖是	c=1 d=1 t=20852
yan 	演	c=7 d=1 t=27267
yan 	眼	c=1 d=1.00239 t=4009
yan 	驗	c=1 d=1 t=20815
yan chang hui 	演唱會	c=1 d=1 t=7675
yan fa 	研發	c=1 d=1 t=15559
yan guang 	眼光	c=4 d=1 t=19479
yan hua 	煙花	c=3 d=2.79489 t=5127
yan huang 	炎煌	c=1 d=1 t=9246
yan hui 	宴會	c=1 d=1 t=12906
yan ji 	演技	c=3 d=1.82696 t=20675
yan jing 	眼睛	c=2 d=1 t=7200
yan jiu 	研究	c=10 d=0.213747 t=29023
yan jiu guo 	研究过	c=1 d=1 t=25647
yan jiu sheng 	研究生	c=1 d=1 t=21006
yan jiu yi xian ai 	研究胰腺癌	c=1 d=0.179066 t=29023
yan jun 	嚴峻	c=1 d=1 t=23176
yan lei 	眼淚	c=1 d=1 t=1142
yan lun 	言論	c=2 d=1 t=18980
yan pi 	眼皮	c=1 d=1 t=4016
yan qiu 	研求	c=2 d=1 t=24833
yan se 	顏色	c=2 d=1.87372 t=13024
yan shen 	沿伸	c=1 d=1 t=4124
yan shen 	眼神	c=1 d=1 t=4022
yan sheng 	衍生	c=1 d=1 t=16730
yan tai 	煙臺	c=0 d=0.1 t=20337
yan ting ji cong 	言聽計從	c=1 d=1 t=26615
yan xi 	演戲	c=1 d=1 t=13289
yan xia 	眼下	c=1 d=1 t=21393
yan xing 	眼型	c=2 d=1.90937 t=3994
yan xue 	驗血	c=1 d=1 t=20824
yan yi 	演繹	c=1 d=1 t=25426
yan ying 	眼影	c=1 d=1 t=4019
yan yu 	言語	c=1 d=1 t=14946
yan zheng 	炎症	c=1 d=1 t=20837
yan zheng 	驗證	c=1 d=1 t=28922
yan zheng zheng 	眼睜睜	c=1 d=1 t=5991
yan zhi 	顏值	c=3 d=1 t=22512
yan zhong 	嚴重	c=6 d=1.00004 t=20779
yan zhong de 	严重的	c=1 d=1 t=9823
yang 	樣	c=9 d=1.98511 t=27104
yang 	養	c=2 d=1.05872 t=20339
yang cheng 	養成	c=1 d=1 t=1705
yang da 	養大	c=0 d=0.1 t=17984
yang da cheng ren 	養大成人	c=1 d=1 t=17985
yang ge 	楊哥	c=1 d=1 t=20644
yang guang 	陽光	c=2 d=1.97531 t=15507
yang hao 	養好	c=1 d=1 t=4521
yang lao 	養老	c=0 d=0.1 t=23251
yang lao wen ti 	養老問題	c=1 d=1 t=23252
yang zhu 	養豬	c=1 d=1 t=27539
yang zi 	樣子	c=3 d=1.00001 t=14627
yao 	藥	c=5 d=0.1 t=27603
yao 	要	c=213 d=1.63109 t=29023
yao bai 	搖擺	c=1 d=1 t=878
yao bu 	腰部	c=1 d=1 t=4248
yao bu ke ji 	遙不可及	c=2 d=1 t=21385
yao bu shi 	要不是	c=1 d=1 t=4472
yao bu yao 	要不要	c=4 d=1.67368 t=20255
yao da 	要大	c=1 d=1 t=28499
yao dao 	要到	c=1 d=1 t=20160
yao de 	要的	c=1 d=1 t=28510
yao dian 	要點	c=1 d=1 t=23810
yao hao 	搖號	c=1 d=1 t=18919
yao hao 	要好	c=1 d=1 t=18920
yao ji 	藥劑	c=1 d=1 t=28231
yao jia 	要價	c=1 d=1 t=16852
yao le 	要了	c=1 d=1 t=6386
yao li 	腰力	c=1 d=1 t=4564
yao me 	要麼	c=3 d=1.099 t=25927
yao me gui 	要麼貴	c=1 d=1 t=25926
yao ming 	姚明	c=1 d=1 t=14954
yao ming 	要命	c=1 d=1 t=14955
yao ni 	要你	c=4 d=3.60915 t=21484
yao qiu 	要求	c=16 d=1 t=26026
yao rong yi 	要容易	c=1 d=1 t=27329
yao sha 	要殺	c=1 d=1 t=27078
yao shi 	要是	c=5 d=1 t=27907
yao shi 	鑰匙	c=1 d=1 t=11578
yao wan 	藥丸	c=1 d=0.591555 t=29023
yao wo 	要我	c=0 d=0.1 t=14119
yao wo zuo 	要我做	c=1 d=1 t=14120
yao xiang 	要向	c=1 d=1 t=1644
yao xue hui 	要学会	c=2 d=1 t=23048
yao yan 	謠言	c=1 d=1 t=27873
yao zai 	要再	c=1 d=1 t=22317
yao zha 	要炸	c=1 d=1 t=15904
yao zi ji 	要自己	c=1 d=1 t=25485
yao zuo 	要做	c=2 d=1 t=11818
yao zuo de shi qing 	要做的事情	c=1 d=1 t=23035
ye 	也	c=220 d=1.38566 t=29023
ye 	夜	c=0 d=0.1 t=7152
ye 	業	c=1 d=1 t=18432
ye bi 	也比	c=0 d=0.1 t=11190
ye bi shen ti 	也比身體	c=1 d=1 t=11191
ye bu hao 	也不好	c=1 d=0.1 t=14781
ye bu neng 	也不能	c=3 d=0.117068 t=29023
ye bu neng mei 	夜不能寐	c=1 d=1 t=7153
ye bu shi 	也不是	c=8 d=1.3868 t=28007
ye bu yao 	也不要	c=5 d=1 t=22553
ye bu zhi dao 	也不知道	c=4 d=1.00045 t=14010
ye cai 	也才	c=1 d=1 t=9597
ye chui 	野炊	c=1 d=1 t=5713
ye gai 	也該	c=1 d=1 t=6323
ye hai hao 	也还好	c=2 d=1.00006 t=16011
ye hao 	也好	c=2 d=1.99005 t=28161
ye hui 	也會	c=4 d=1.01649 t=24425
ye jiu 	也就	c=1 d=1 t=27777
ye jiu shi 	也就是	c=17 d=1.28393 t=26660
ye kai shi 	也开始	c=1 d=1 t=28715
ye ke yi 	也可以	c=7 d=1 t=20373
ye mei you 	也沒有	c=4 d=1 t=24552
ye mian 	頁面	c=1 d=1 t=27206
ye shen ren jing 	夜深人靜	c=1 d=1 t=25001
ye shi 	也是	c=82 d=0.86383 t=29023
ye shi ge 	也是个	c=1 d=1 t=6399
ye shi yao 	也是要	c=1 d=1 t=23135
ye suan shi 	也算是	c=1 d=1 t=5038
ye wan 	夜晚	c=1 d=1 t=18776
ye wu 	業務	c=2 d=1.00002 t=2953
ye xing 	也行	c=4 d=1 t=27537
ye xu 	也許	c=8 d=1.00002 t=28756
ye xu ba 	也許吧	c=2 d=1.99501 t=1093
ye xu shi 	也許是	c=1 d=1 t=2225
ye xu yao 	也需要	c=1 d=1 t=4569
